id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
49933431,Modern 1 Bed Apt with Pool & Spa Access,402643124,Oaks,,Ryde,-33.79491,151.143799,Entire home/apt,,1,68,2024-07-01,1.71,2,0,13,Exempt
49942284,Sunlit Two-Bedroom Unit With Sprawling BBQ Deck,279001183,MadeComfy,,Marrickville,-33.89944,151.16725,Entire home/apt,235,3,37,2023-04-05,0.94,200,128,0,PID-STRA-19796
49951902,Homey Stay,135573101,Gabbie Kap Youn,,Sydney,-33.89553,151.19923,Entire home/apt,,2,135,2024-06-16,3.39,10,0,25,PID-STRA-20361-1
49970257,Woollahra Treehouse,161353299,Heather,,Woollahra,-33.8873,151.24308,Entire home/apt,364,90,0,,,2,248,0,PID-STRA-8861
49970918,🌴PERFECT STAY 🤩2 MIN WALK TO THE BEACH /AC/WIFI,178780659,Fabiano,,Waverley,-33.8883,151.27467,Entire home/apt,158,1,163,2024-08-05,4.09,8,214,39,Exempt
49988533,Perfect cottage for a relaxing getaway,303402108,Jo,,Hornsby,-33.61889,151.1994,Entire home/apt,414,2,36,2024-07-30,0.91,1,173,14,PID-STRA-6951
49990796,Room in Bronte Beach,191961733,Bárbara,,Waverley,-33.89813,151.26171,Private room,89,90,0,,,1,365,0,
49998333,Bronte Beach Coastal Apartment with Ocean View,279001183,MadeComfy,,Waverley,-33.8997802734375,151.25721740722656,Entire home/apt,200,3,38,2024-06-24,1.09,200,236,16,PID-STRA-19174
50001749,Super Host Room Carlton near Train Station & City,4394372,Allen Wing Sang,,Rockdale,-33.96585,151.12177,Private room,61,4,18,2024-07-26,0.56,2,56,5,PID-STRA-9626
50013022,Muse Bondi Jn Boutique Deluxe Twin Share Room,220698930,Michael,,Woollahra,-33.88964,151.25301,Shared room,110,1,56,2024-08-09,1.71,3,98,20,Exempt
50013205,Healing Nest,135573101,Gabbie Kap Youn,,Sydney,-33.895,151.20438,Private room,115,2,133,2024-07-22,3.34,10,156,41,PID-STRA-27828
50015863,Large Room for stay and play at Manly Beach,113152402,Callum,,Manly,-33.79646,151.27559,Private room,125,90,0,,,1,90,0,
50019667,Spacious 2 Bedroom Apartment in Surry Hills,108083073,Urban Stays,,Sydney,-33.88032,151.21258,Entire home/apt,277,4,211,2024-08-04,5.31,57,361,62,PID-STRA-32878
50034839,At Home with Sydney Harbour Bridge and Opera House,10441624,Angela,,Sydney,-33.861691,151.20694,Entire home/apt,511,3,60,2024-08-17,2.53,23,296,34,Exempt
50039251,Mabel Hannah Keepsakes Cottage Charming Sun-filled,403602564,Rosalie,,Hurstville,-33.95271,151.04729,Entire home/apt,232,2,145,2024-08-31,3.96,2,194,48,PID-STRA-1445
50052276,Entire Home/2 bedrooms security apartment,333313589,Lian,,Canterbury,-33.94541,151.0511,Entire home/apt,164,7,13,2024-05-04,0.33,3,309,2,PID-STRA-11296
50054923,PROS - Top Floor Apartment - 50m to sand + parking,16357713,Property Providers,,Manly,-33.79929351961607,151.28883564315342,Entire home/apt,501,90,8,2024-03-17,0.37,76,224,4,PID-STRA-55966
50055122,Loft Annandale - Luxury Warehouse Conversion,403755543,Tina,,Leichhardt,-33.8818359375,151.1713409423828,Entire home/apt,401,3,53,2024-07-31,1.37,1,60,11,PID-STRA-13924
50055806,Peaceful and quiet home,394201091,Madelynne,,Blacktown,-33.76097,150.83212,Private room,40,90,0,,,1,362,0,
50059099,Entire 2 bedrooms security apartment,403788432,Jin,,Canterbury,-33.94538,151.05093,Entire home/apt,136,7,20,2024-09-01,0.51,3,309,6,PID-STRA-11296
50092471,New Private Self contained studio with mini garden,256161584,Mark,,Penrith,-33.76599,150.79082,Entire home/apt,129,2,60,2024-07-27,1.53,13,340,10,PID-STRA-3162
50093006,Private Studio with petite Courtyard,256161584,Mark,,Penrith,-33.76473,150.79274,Entire home/apt,69,2,65,2024-08-23,1.65,13,336,22,PID-STRA-3152
50109056,Substantial family home with harbour views,12377853,Ian,,Manly,-33.80909,151.2576,Entire home/apt,,6,7,2024-01-06,0.21,1,6,3,PID-STRA-27107
50118577,In the Middle of Sydney with Beautiful River View,169795871,Charlotte,,Ryde,-33.81893871938504,151.09907002690562,Entire home/apt,234,3,28,2024-02-05,0.71,23,55,2,PID-STRA-29427
50118948,Stylish corporate Apartment  ALB009706,148607219,Wyndel Apartments,,North Sydney,-33.824005126953125,151.19873046875,Entire home/apt,250,19,8,2024-02-26,0.21,50,246,3,PID-STRA-48384
52197653,Renovated 2-bedroom +parking well located in Bondi,107979516,Elena,,Waverley,-33.89032,151.26154,Entire home/apt,600,90,0,,,1,180,0,
52227849,1bed1bath APT at Wollicreek near Airport and City,262881675,Kevin,,Rockdale,-33.93403,151.15383,Entire home/apt,187,1,56,2024-05-31,1.60,3,0,20,PID-STRA-17255
52228468,Lux 4BR Straithfield house close 2 airport/city,48136143,Shania,,Strathfield,-33.902676,151.081451,Entire home/apt,316,3,73,2024-07-22,2.16,2,287,22,PID-STRA-9087
52265677,The Beach Pad Bondi,178277289,Rodney,,Waverley,-33.8924502,151.2710854,Entire home/apt,181,3,78,2024-08-11,2.30,1,131,23,PID-STRA-27048
52277315,MadeComfy Trendy Apartment on Dee Why Beach,279001183,MadeComfy,,Warringah,-33.7541618347168,151.2957305908203,Entire home/apt,212,3,43,2024-07-23,1.23,200,293,10,PID-STRA-12238
52286823,Comfy 2 bedroom place with Patio,391352628,Robert,,Liverpool,-33.92776,150.91074,Entire home/apt,105,2,72,2024-08-19,2.07,1,97,20,Exempt
52324477,Stay local @ Wentworth Point/Sydney Olympic Park,92779512,Edward,,Auburn,-33.82471,151.07965,Entire home/apt,,2,16,2024-02-11,0.48,13,90,2,Exempt
52324837,Spacious homy stay with rooftop pool (No Smoking),44869453,Ernest,,Auburn,-33.82481,151.07789,Entire home/apt,197,3,5,2024-08-25,0.15,29,83,3,Exempt
52339889,River Point Retreat | Breathtaking views,423627502,Jessie,,The Hills Shire,-33.42949,150.93128,Entire home/apt,1700,2,40,2024-04-28,1.22,1,171,4,PID-STRA-27733
52344154,The Oasis: your home away from home,9951125,Sean,,Sydney,-33.88712,151.19741,Entire home/apt,145,2,142,2024-08-17,4.02,5,315,55,PID-STRA-7674
52357311,Lovely big apartment - 2 min walk to the beach,268769364,Sofie,,Manly,-33.80283,151.28722,Entire home/apt,330,90,3,2023-01-01,0.09,1,180,0,PID-STRA-28810
52370485,Bondi Beach Premium 2 bed Apt | Views | Parking,376946131,Short Term Accommodation Management,,Waverley,-33.89058,151.27436,Entire home/apt,344,2,44,2024-06-06,1.25,8,285,9,PID-STRA-6997
52371384,Stunning harbour views 1 bed walk to train/ferry,385021672,Sandra,,North Sydney,-33.84384,151.20461,Entire home/apt,150,90,4,2024-08-19,0.20,1,287,2,
52391315,Charming 6-bedrooms House near Sea & Free Parking,5215877,Milan,,Randwick,-33.91892,151.21805,Entire home/apt,510,2,119,2024-09-01,3.46,57,44,55,PID-STRA-8670
52411897,Little manly getaway,424233343,Rosa,,Manly,-33.80426,151.28928,Entire home/apt,629,2,35,2024-04-23,1.06,1,268,14,PID-STRA-9539-3
52425294,❤ of Darling Harbour | King St Wharf | Barangaroo,376663108,Short Term Accommodation,,Sydney,-33.86704,151.20165,Entire home/apt,207,3,62,2024-06-08,1.76,2,290,5,PID-STRA-10451
52426868,Drummoyne Dream: Stylish House in Leafy Suburb,15739069,Apartment Service,,Canada Bay,-33.85461,151.15615,Entire home/apt,232,15,6,2023-11-29,0.17,112,98,2,PID-STRA-14441
52445334,Church Studio,341829844,Katy From Decade Studios,,Sydney,-33.87798,151.21969,Entire home/apt,205,5,73,2024-08-28,2.12,3,28,20,PID-STRA-12167
52458814,Kookaburra Retreat - Palmy Beach House,424619389,Lisa,,Pittwater,-33.60609,151.3302,Entire home/apt,1100,3,23,2024-01-27,0.70,1,166,12,PID-STRA-9268
52459614,"Stylish Beach Apartment, Footsteps From the Ocean",267498096,Marieke,,Manly,-33.7897,151.286148,Entire home/apt,230,60,31,2023-03-10,0.90,1,147,0,PID-STRA-20528
52464835,Beach + Bush Cottage Royal National Park,31967,Deborah,,Sutherland Shire,-34.08727,151.15746,Entire home/apt,650,4,3,2024-01-01,0.09,1,263,2,PID-STRA-9364
52866612,A Luxury space in Victorian Mansion. Hot tub!,52828804,Mariusz,,Sydney,-33.8686,151.19521,Entire home/apt,290,3,6,2024-03-03,0.23,1,95,1,Exempt
52872527,Cozy beachfront studio with aircon,428072521,Gabriele,,Waverley,-33.890602,151.282654,Entire home/apt,395,2,69,2024-08-04,1.98,9,187,19,PID-STRA-12712
52878749,4 Bedroom - 2 living areas- close to beach - pool-,406806661,Garth,,Pittwater,-33.70117,151.28348,Entire home/apt,,5,5,2024-01-11,0.15,1,0,2,PID-STRA-18979
52883964,Beachside 1 bedroom unit with water views,404771280,Deanna,,Manly,-33.79684,151.28546,Entire home/apt,155,90,67,2024-08-24,2.42,1,233,37,PID-STRA-34594
52892814,Two  Separated  Private Properties at same address,107438836,Tanya,,Campbelltown,-34.06997,150.7844,Entire home/apt,366,1,11,2024-07-15,0.31,3,260,2,PID-STRA-7779
52904672,Oasis,2767139,Nyree,,Parramatta,-33.80768,151.04885,Entire home/apt,249,90,2,2022-01-06,0.06,1,157,0,PID-STRA-19141
52905744,Soak in Ocean Views from Peaceful Family Getaway,95214788,Cushie - Concierge Services,,Pittwater,-33.6507,151.32143,Entire home/apt,,90,1,2021-12-29,0.03,27,364,0,PID-STRA-18421
52922495,Superior Balcony room,154618936,Sydney Boutique,,Sydney,-33.87565,151.22202,Private room,203,1,15,2024-06-25,1.58,6,134,15,Exempt
52922707,Bondi Heaven Beachfront Apartment,113874,Bondi Beach Holiday Homes,,Waverley,-33.890568,151.282867,Entire home/apt,380,3,71,2024-08-29,2.04,42,188,29,PID-STRA-9474-1
52923979,Room with single bed shared kitchen &bathroom,13845651,Ma Aiza,,Ryde,-33.78359852799543,151.12777629053176,Private room,,1,51,2024-06-01,2.16,2,0,31,Exempt
52924693,Luxury Harbourside Courtyard,48109516,Mona,,Sydney,-33.86113302566881,151.20262207847006,Entire home/apt,505,90,19,2024-04-02,1.74,1,92,19,PID-STRA-56094
52937140,Family Fun Holiday House,48396797,Kaylee,,Pittwater,-33.6281,151.3308,Entire home/apt,757,10,5,2024-01-12,0.15,1,274,1,PID-STRA-23914
52939162,Rent a room in beautiful 2 story house.,112611242,Ivy N Ervin,,The Hills Shire,-33.69036,150.94288,Private room,85,1,84,2024-07-11,2.53,3,344,24,PID-STRA-35549
52940478,Best location - Manly Beach 100m (room only),112805425,Jasmin,,Manly,-33.794312,151.285538,Private room,142,1,29,2024-04-03,0.93,3,144,12,PID-STRA-32348
52942370,Studio Apartment in Marrickville - Great Location,106182968,Sarah,,Marrickville,-33.91101,151.15368,Entire home/apt,85,28,20,2024-05-21,0.60,1,321,7,PID-STRA-19934
52954503,The Avalon Shore - A family oasis with heated pool,80415326,Erika,,Pittwater,-33.62202,151.33777,Entire home/apt,900,7,5,2024-01-04,0.19,1,163,1,PID-STRA-33924
50853251,Balmoral Beach 5 Star Lux Brand new Apt (Sleeps 4),256161584,Mark,,Mosman,-33.82738,151.24888,Entire home/apt,153,2,172,2024-08-14,4.55,13,265,49,PID-STRA-3172
50856627,Surry Hills — Super Central location | 1 BR,407392360,Furnished Properties,,Sydney,-33.88247,151.20934,Entire home/apt,194,7,14,2023-10-31,0.41,59,75,1,PID-STRA-15046-9
50857360,Luxury 2BR Sydney CBD/Views/Families & Groups -LTL,368967155,James,,Sydney,-33.87592,151.2082,Entire home/apt,347,21,2,2024-08-06,0.09,2,100,1,PID-STRA-24661
50857762,St Leonards — Modern 2BR + Parking,407392360,Furnished Properties,,Willoughby,-33.81967,151.1942,Entire home/apt,302,7,16,2023-09-16,0.51,59,41,1,PID-STRA-15140-1
50859804,Sunny Corner Cottage,411199001,Kendall,,Hornsby,-33.53577,151.15756,Entire home/apt,1500,2,0,,,1,340,0,PID-STRA-6649
50875268,Sand and Stone: Berowra Waters with use of tinnie,45782904,Paul,,Hornsby,-33.58622,151.11575,Entire home/apt,900,2,64,2024-07-18,1.86,1,309,19,PID-STRA-7522
50881121,Inner City Retreat Pyrmont — 1BR with Parking!,407392360,Furnished Properties,,Sydney,-33.87065,151.19156,Entire home/apt,,28,6,2024-03-30,0.21,59,7,3,PID-STRA-15134-1
50883649,The Amalfi,7409213,L'Abode Accommodation Specialist,,Waverley,-33.89789,151.2689,Entire home/apt,483,1,19,2024-04-07,0.64,160,330,7,PID-STRA-21424
50884232,Magnificent Sydney City home 4 bedrooms,27286333,Julie,,Sydney,-33.87259,151.19485,Entire home/apt,613,4,54,2024-08-12,1.56,17,223,14,PID-STRA-9003
50902911,DESIGNER OASIS IN THE HEART OF POTTS POINT,34252239,Jay,,Sydney,-33.872432708740234,151.2224578857422,Entire home/apt,350,1,27,2024-03-02,0.74,1,51,10,Exempt
50906322,Cottage 3 bedroom and garden,107111246,Tony And Janet,,Ryde,-33.82276,151.1085,Entire home/apt,350,7,17,2024-01-09,0.52,2,55,2,PID-STRA-20158
50921707,Stylish Spacious 3BedrmHouse Near ANZ Stadium DFO,411771291,Leo And Ria,,Auburn,-33.86512,151.02613,Entire home/apt,150,1,125,2024-09-01,3.28,4,314,32,PID-STRA-18545
50930112,Hidden Cabin Studio Apartment in Manly,24953175,Matt,,Manly,-33.79344,151.28099,Entire home/apt,215,4,10,2024-03-12,0.30,3,222,7,PID-STRA-17026-1
50939201,stylish loft Surry hill,308279722,虞臻ᴢʜᴇɴ,,Sydney,-33.88599,151.21155,Entire home/apt,560,90,0,,,1,365,0,
50941665,Cozy 3 bedroom townhouse in Liverpool,268995141,Hj,,Liverpool,-33.9288,150.91943,Entire home/apt,115,1,10,2024-08-08,0.34,1,347,4,PID-STRA-17654
50943682,"Quiet, leafy 2BR - Ocean Views & Pool",25768001,Marcella,,Randwick,-33.91126,151.24647,Entire home/apt,,70,2,2024-08-02,0.06,1,85,1,PID-STRA-4951-1
50944300,Perfect weekend getaway,109184514,Guy,,Pittwater,-33.63648,151.30481,Entire home/apt,529,1,15,2024-08-23,1.22,4,70,14,PID-STRA-11504-2
50948552,Modern Spacious Auburn Room Near OlympicPark DFO,411771291,Leo And Ria,,Auburn,-33.86313,151.02763,Private room,73,1,4,2024-03-05,0.21,4,317,2,PID-STRA-18545
50960751,Stylish Spacious Auburn Bedroom Near Olympic Park,411771291,Leo And Ria,,Auburn,-33.865,151.02605,Private room,73,1,1,2023-11-10,0.10,4,299,1,PID-STRA-18545
50962033,"Welcoming 1 bedroom, 20s to station, free breakie",19765998,Gloria,,Ku-Ring-Gai,-33.75467,151.15564,Private room,90,90,0,,,1,365,0,
50962824,Modern self-contained flat in Redfern/Surry Hills,9135745,Tim,,Sydney,-33.89094,151.21082,Entire home/apt,199,3,39,2024-07-24,1.14,1,6,22,PID-STRA-6198
50963789,The Sienna Rose Bay,7409213,L'Abode Accommodation Specialist,,Woollahra,-33.86728037962892,151.27668807469118,Entire home/apt,816,1,9,2024-04-26,0.39,160,239,7,PID-STRA-15562
50977314,Quiet house in Narwee,184557824,Glenn,,Canterbury,-33.9445,151.06307,Entire home/apt,136,1,62,2024-08-11,1.65,6,88,17,PID-STRA-14720-1
50978229,North Sydney Large Two Bedroom  MIL2252402,148607219,Wyndel Apartments,,North Sydney,-33.835540771484375,151.20791625976562,Entire home/apt,300,19,11,2024-04-01,0.33,50,336,1,PID-STRA-24367
50979546,Sydney Staycation,9727431,Nicky,,Warringah,-33.67871,151.21181,Entire home/apt,180,2,24,2024-06-10,0.78,2,156,6,PID-STRA-27386
51004385,Live Like a Sydney Local in Trendy Marrickville,185783910,Annie,,Marrickville,-33.91208,151.14351,Entire home/apt,104,2,52,2024-05-10,1.38,52,309,12,PID-STRA-17123
51024829,Camperdown — 1BR with car park | 1 month minimum!,407392360,Furnished Properties,,Sydney,-33.88309,151.1765,Entire home/apt,233,28,11,2024-05-10,0.30,59,101,2,PID-STRA-15142-1
51025416,Rozelle Village — 1BR | Pet friendly!,407392360,Furnished Properties,,Leichhardt,-33.86465,151.17013,Entire home/apt,134,2,43,2024-08-26,1.35,59,77,12,PID-STRA-14924-5
51026336,Rozelle — Cozy 1 BR | Pet friendly!,407392360,Furnished Properties,,Leichhardt,-33.86307,151.16877,Entire home/apt,125,2,29,2024-08-19,0.86,59,87,8,PID-STRA-14947-3
51027369,BONDI BEACH HOUSE an iconic boutique hotel - SUITE,172743601,Bondi Beach House,,Waverley,-33.89239,151.27272,Private room,292,1,12,2024-08-15,0.48,4,324,4,Exempt
51076757,Back side  Modern  Cozy  1 bedroom Granny  Flat,107438836,Tanya,,Campbelltown,-34.07025,150.78054,Entire home/apt,182,1,39,2024-06-10,1.06,3,267,5,PID-STRA-7779
51112071,Charming Garden House in a Chatswood & Parking,5215877,Milan,,Willoughby,-33.78991,151.18228,Entire home/apt,244,2,72,2024-08-24,1.90,57,293,7,PID-STRA-7764
51135465,Adorable and Private in Thornleigh,150197265,Brendan,,Hornsby,-33.7239,151.0694,Entire home/apt,91,1,138,2024-08-28,4.45,1,6,35,PID-STRA-8114-2
51157380,BONDI BEACH HOUSE an iconic boutique hotel - SUITE,172743601,Bondi Beach House,,Waverley,-33.89244,151.27152,Private room,282,1,20,2024-02-06,0.59,4,303,2,Exempt
51157427,BONDI BEACH HOUSE an iconic boutique hotel - SUITE,172743601,Bondi Beach House,,Waverley,-33.89287,151.27102,Private room,270,1,31,2024-08-26,1.03,4,307,11,Exempt
51157482,BONDI BEACH HOUSE an iconic boutique hotel - SUITE,172743601,Bondi Beach House,,Waverley,-33.89228,151.27133,Private room,282,1,59,2024-08-17,1.70,4,300,20,Exempt
51176791,Boho Style Chic Studio: with Parking/Full Kitchen,392908452,Roezetta,,Sydney,-33.88433,151.21243,Entire home/apt,205,2,207,2024-08-20,5.54,6,98,68,Exempt
51218544,PROS - Neeworra Nights Executive Home,16357713,Property Providers,,Willoughby,-33.8086,151.22439,Entire home/apt,1693,7,0,,,76,42,0,PID-STRA-12463
51218767,Private bedroom and toilet in modern unit,97866690,Arun Balaji,,Parramatta,-33.81308,151.01631,Private room,,1,44,2024-08-21,1.63,1,0,22,PID-STRA-37034
51219492,★ Sunshine Loft With Balcony by ★ Sydney Dreams ★,159706843,Sydney Dreams,,Waverley,-33.890705,151.274246,Entire home/apt,228,90,53,2024-08-25,1.39,10,167,18,PID-STRA-54841
51271050,Lovely apartment on the harbour side of Manly,15454758,Zoe,,Manly,-33.79927,151.2802,Entire home/apt,212,2,47,2024-07-12,1.41,6,42,17,PID-STRA-13251
51275190,Quality rustic room available in heart of Redfern,415186050,James,,Sydney,-33.894211,151.199783,Private room,67,1,89,2024-08-18,2.53,1,212,25,PID-STRA-11031
51352602,BB-Paradise St Ives,43927857,Bonnie,,Ku-Ring-Gai,-33.74814,151.17245,Entire home/apt,799,4,3,2024-01-03,0.15,1,364,1,PID-STRA-45194
51436423,"Cozy, quiet home at St Ives near shops, cafe& park",301753450,Tim,,Ku-Ring-Gai,-33.72791,151.1631,Entire home/apt,202,2,11,2024-03-04,0.29,101,91,5,Exempt
51476321,Peaceful Bondi home close to Beach and Eateries,2260784,Michaela,,Waverley,-33.89211,151.26604,Entire home/apt,,3,2,2024-05-14,0.07,1,224,1,PID-STRA-7722
51481813,Potts Point Harbour View: Stylish Studio 1MTH MIN!,407392360,Furnished Properties,,Sydney,-33.87575,151.22204,Entire home/apt,186,28,8,2024-06-28,0.25,59,77,1,PID-STRA-15183-1
51510194,Chilling Bayside. Waterfront. Stunning Views.,85995258,Richard,,Sutherland Shire,-34.05433,151.14828,Entire home/apt,440,5,27,2024-05-05,0.81,1,295,11,PID-STRA-4391
51515834,Studio for long term tenants in Strathfield CBD D3,91961414,Kimi,,Burwood,-33.87315,151.09577,Entire home/apt,,1,49,2024-07-26,1.35,99,0,15,PID-STRA-27025
51543253,A Lovely Studio Right Next to Darling Harbour,343442154,Advante Homes,,Sydney,-33.869015,151.204376,Entire home/apt,200,1,45,2024-04-20,1.25,33,29,11,PID-STRA-11490
51564766,Private Room with Ensuite in Surry Hills,155006761,Bruno,,Sydney,-33.8793054,151.2136184,Private room,155,2,87,2024-09-04,3.30,2,12,46,Exempt
51584184,Royale on King Street I90,7409213,L'Abode Accommodation Specialist,,Sydney,-33.86963329354669,151.2116114712067,Entire home/apt,265,90,0,,,160,159,0,PID-STRA-22830
51602970,Top Floor Light-filled Studio,21151187,John,,Sydney,-33.87349,151.22521,Entire home/apt,,1,78,2024-07-21,2.20,34,0,28,Exempt
51605874,Coogee Classic: Coastal Gem Close to Beach,270132187,Ween,,Randwick,-33.92539,151.25632,Entire home/apt,141,2,85,2024-08-19,2.30,46,308,22,PID-STRA-10475
51607149,Lovely 2-bedroom apartment with slight beach views,175040605,Mary,,Rockdale,-33.96022,151.15547,Entire home/apt,179,90,0,,,1,365,0,
51646984,Quiet & cozy queen bedroom in leafy suburb,33706984,Jingjing,,Hornsby,-33.74769,151.05096,Private room,44,3,3,2023-01-26,0.10,5,91,0,PID-STRA-1099
51672656,Inner Sydney 1BR w/ Gorgeous Harbour & Park Views,17237792,Joshua,,Woollahra,-33.874977,151.233627,Entire home/apt,182,21,72,2024-08-23,1.99,6,341,22,PID-STRA-2861
51673689,Lovely 1 bedroom with amazing view and Parking,232019913,Ben,,Willoughby,-33.82367,151.19253,Entire home/apt,284,90,0,,,1,365,0,
51714141,The Royale Bundeena - Extra night for FREE!,418955129,Angus And Courtney,,Sutherland Shire,-34.0862,151.14804,Entire home/apt,339,2,56,2024-06-09,1.61,1,334,16,PID-STRA-1242-2
51738000,2-bedroom cottage in Manly Vale,8205004,Emma,,Warringah,-33.786949,151.263748,Entire home/apt,,6,18,2024-04-07,0.53,1,0,3,PID-STRA-14716-1
51792445,Liverpool holiday apartment 2Bedroom 2Bathroom,129361793,Candy,,Liverpool,-33.92797,150.91974,Entire home/apt,148,1,39,2024-07-20,1.09,8,153,12,PID-STRA-1201
51841024,Spacious Two Bedroom Apartment in  Surry Hills,108083073,Urban Stays,,Sydney,-33.888,151.20885,Entire home/apt,271,4,84,2024-08-19,2.53,57,351,23,PID-STRA-36316
51988079,Cliff Top Escape,339918619,Jamie,,Warringah,-33.76237,151.30153,Entire home/apt,750,4,17,2023-08-17,0.53,5,131,0,PID-STRA-7222
52020330,1 bedroom in large house in Frenchs forest,19356252,Kelly,,Warringah,-33.73816526904125,151.23677566097066,Private room,60,7,4,2024-08-03,0.48,7,311,4,PID-STRA-55846
